year,selling_price,km_driven,mileage,engine,max_power,torque,max_torque_rpm,year2,m/m,name_BMW,name_Chevrolet,name_Ford,name_Honda,name_Hyundai,name_Mahindra,name_Maruti,name_Nissan,name_Rare,name_Renault,name_Skoda,name_Tata,name_Toyota,name_Volkswagen,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seats_4,seats_5,seats_7,seats_8,seats_Rare
2012,12.301382825334498,270000,21.94,1196,61.7,85.0,3000.0,4048144,13.536980000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2007,11.835008964139341,120000,17.7,1497,78.0,12.7,2700.0,4028049,13.806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2000,11.512925464970229,250000,19.369999999999997,1248,81.86,160.0,3000.0,4000000,15.856281999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2010,12.35017298950393,80000,17.5,1298,85.8,114.0,4000.0,4040100,15.014999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2013,13.592367006650065,120000,15.1,2179,140.0,330.0,2800.0,4052169,21.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2019,13.77468856344402,20000,17.0,1197,108.6,200.0,3500.0,4076361,18.461999999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,11.695247021764184,70000,18.9,1061,67.0,84.0,3500.0,4036081,12.663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2012,12.506177237980511,40000,18.9,998,67.1,90.0,3500.0,4048144,12.681899999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.206072645530174,100000,21.1,1197,85.8,114.0,4000.0,4044121,18.1038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2012,12.70076888736628,123000,18.6,1197,85.8,114.0,4000.0,4048144,15.9588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.976180867226248,77000,22.32,1582,126.32,259.8,2750.0,4048144,28.194624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.244581010128577,7000,18.78,999,75.0,95.0,4300.0,4076361,14.085000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.873902018105829,70000,15.37,1196,73.0,101.0,3000.0,4068289,11.2201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.429216196844383,120000,23.0,1396,90.0,219.66895999999997,2750.0,4044121,20.700000000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2011,12.013700752882718,70000,18.0,995,62.0,90.3,4200.0,4044121,11.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.950388112664518,105000,17.0,1497,118.0,1431.7709,4800.0,4044121,20.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.323855681186558,109322,16.36,1495,93.7,124.6,3500.0,4048144,15.329320000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.765688433465597,120000,21.64,1461,84.8,200.0,2000.0,4052169,18.35072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,14.379118367169234,24000,17.1,1956,170.0,350.0,2500.0,4072324,29.070000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.151922179645874,35000,24.0,1199,83.81,114.0,3500.0,4072324,20.1144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.592367006650065,70000,23.65,1248,88.5,200.0,1750.0,4068289,20.93025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2004,11.695247021764184,100000,10.5,2179,120.0,290.0,2800.0,4016016,12.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
2015,12.89921982609012,20000,20.51,998,67.0,90.0,3500.0,4060225,13.741700000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2004,11.289781913656018,90000,19.369999999999997,1248,81.86,160.0,3000.0,4016016,15.856281999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2011,12.611537753638338,60000,20.3,1248,75.0,197.0,1750.0,4044121,15.225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.89921982609012,475000,13.5,2179,115.0,277.5,2200.0,4044121,15.525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2009,12.367340793126296,70000,17.3,1061,64.0,8.6,3500.0,4036081,11.072000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2015,12.765688433465597,40000,20.51,998,67.04,90.0,3500.0,4060225,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.345506928718539,34000,28.4,1248,74.02,190.0,2000.0,4068289,21.021679999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2018,13.217673557208654,10000,20.3,1199,84.0,114.0,3500.0,4072324,17.052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.217673557208654,80000,15.96,2523,62.1,195.0,2200.0,4060225,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2006,12.301382825334498,100000,17.7,1497,78.0,12.7,2700.0,4024036,13.806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2016,12.928778628331663,25000,18.9,1197,82.0,114.0,4000.0,4064256,15.498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,11.744037185933616,52000,18.9,1061,67.0,84.0,3500.0,4036081,12.663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2013,12.971540487669746,63000,23.4,1248,74.0,190.0,2000.0,4052169,17.316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,11.77528972943772,90000,19.0,998,66.1,90.0,3500.0,4036081,12.558999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,12.765688433465597,60000,23.84,1199,84.0,114.0,3500.0,4068289,20.025599999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.301382825334498,35000,19.7,796,46.3,62.0,3000.0,4044121,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2010,12.206072645530174,110000,20.0,1399,68.0,160.0,2000.0,4040100,13.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.337474757021274,61000,26.59,1248,74.0,190.0,2000.0,4068289,19.6766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,11.918390573078392,66000,14.7,796,37.0,62.0,2500.0,4052169,5.439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2018,13.017002861746503,80000,20.62,1198,67.0,104.0,4000.0,4072324,13.815400000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2017,13.955272500339433,27000,19.67,1582,126.2,259.9,2750.0,4068289,24.82354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2011,12.4130868149145,139000,18.9,998,67.1,90.0,3500.0,4044121,12.681899999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2008,11.082142548877775,10000,16.1,796,37.0,59.0,2500.0,4032064,5.957000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2016,13.493926933836812,30000,21.7,1498,98.96,215.0,2500.0,4064256,21.474319999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.508985397711013,125000,22.32,1582,126.32,259.8,2750.0,4056196,28.194624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2018,13.458835614025542,45000,28.4,1248,74.02,190.0,2000.0,4072324,21.021679999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,11.918390573078392,30000,18.0,995,62.0,90.3,4200.0,4044121,11.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2010,12.100712129872347,80500,19.7,796,46.3,62.0,3000.0,4040100,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,12.923909999653127,200000,23.59,1364,67.04,170.0,2400.0,4056196,15.814736000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,13.217673557208654,60000,15.96,2523,62.1,195.0,2200.0,4052169,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2004,10.819778284410283,18000,16.1,796,37.0,59.0,2500.0,4016016,5.957000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2006,11.289781913656018,110000,20.8,1527,58.0,789.0,2250.0,4024036,12.064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2005,11.608235644774552,90000,19.7,796,46.3,62.0,3000.0,4020025,9.121099999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2006,12.100712129872347,120000,17.7,1497,78.0,12.7,2700.0,4024036,13.806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2017,13.312983737012978,127000,28.4,1248,74.02,190.0,2000.0,4068289,21.021679999999996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,13.840203170554645,120000,12.07,2967,241.4,550.0,2750.0,4036081,29.13698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2017,14.077874822431765,40000,17.6,2179,153.86,400.0,2500.0,4068289,27.079360000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2018,13.955272500339433,29000,15.1,2179,152.87,360.0,2800.0,4072324,23.083370000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2016,13.081541382884074,65755,21.4,1197,83.1,115.0,4000.0,4064256,17.783399999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.864300722133706,46000,16.0,2179,140.0,330.0,2800.0,4068289,22.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
2017,12.644327576461329,15000,21.1,814,55.2,74.5,4000.0,4068289,11.6472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,13.122363377404328,60000,23.4,1248,74.0,190.0,2000.0,4056196,17.316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.765688433465597,15500,23.95,998,67.1,90.0,3500.0,4068289,16.070449999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2015,12.80765263256463,120000,25.8,1498,98.6,200.0,1750.0,4060225,25.4388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2007,11.512925464970229,120000,14.6,2956,63.0,18.0,2200.0,4028049,9.198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2007,12.388394202324129,80000,13.6,2523,63.0,1765.197,1500.0,4028049,8.568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2019,13.737549016494562,40000,17.3,1497,121.0,300.0,2500.0,4076361,20.933000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2018,13.287877815881902,15000,18.16,1196,86.8,112.0,4000.0,4072324,15.762880000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.487006490992238,80000,12.99,2494,100.6,200.0,3400.0,4056196,13.067939999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2010,13.102160670086809,110000,11.79,2179,120.0,290.0,2800.0,4040100,14.148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2019,13.997832114758229,20000,22.0,1582,126.2,259.87,3000.0,4076361,27.764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2014,12.611537753638338,50700,19.09,1405,69.01,135.0,2500.0,4056196,13.174009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2013,12.80765263256463,70000,22.07,1199,73.9,180.0,2000.0,4052169,16.309730000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2007,13.122363377404328,120000,11.7,1796,178.0,24.5,4500.0,4028049,20.826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2014,13.710150042306449,112000,12.99,2494,100.6,200.0,3600.0,4056196,13.067939999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2018,13.458835614025542,35000,24.0,1186,73.97,190.24,2250.0,4072324,17.752799999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,13.687677186454389,50000,19.6,1461,108.45,245.0,1750.0,4068289,21.2562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,12.84792653170257,120000,12.05,2179,120.0,290.0,2800.0,4036081,14.460000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2006,11.918390573078392,90000,13.4,1794,125.0,16.1,4200.0,4024036,16.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2014,12.367340793126296,70000,26.3,998,67.1,90.0,3500.0,4056196,17.647299999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2018,12.676076274775909,20000,23.01,999,67.0,91.0,4250.0,4072324,15.416699999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.217673557208654,60000,20.45,1461,83.8,200.0,1900.0,4060225,17.137099999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,14.978661367769956,40000,18.12,1995,190.0,400.0,2500.0,4064256,34.428000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2013,13.527828485512494,440000,12.99,2494,100.6,200.0,3400.0,4052169,13.067939999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2017,13.37700559577791,60000,18.49,1493,100.0,240.0,2800.0,4068289,18.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2015,12.611537753638338,110000,20.51,998,67.04,90.0,3500.0,4060225,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.270783382522602,152000,21.19,1396,88.73,219.66,2750.0,4064256,18.801887000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.301382825334498,220000,17.0,1197,80.0,111.79581,0.0,4044121,13.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2013,13.019222618484815,70000,15.96,2523,62.1,195.0,2200.0,4052169,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2018,13.652991628466498,50000,17.0,1198,108.5,170.0,4000.0,4072324,18.445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2011,12.611537753638338,125000,19.3,1248,73.9,190.0,2000.0,4044121,14.262700000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,12.765688433465597,60000,18.16,1196,86.8,112.0,4000.0,4064256,15.762880000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,12.611537753638338,90000,21.94,1196,63.0,83.0,3000.0,4056196,13.8222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2017,12.873902018105829,30000,21.94,1196,63.0,83.0,3000.0,4068289,13.8222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2016,13.997832114758229,90000,12.99,2494,100.6,200.0,3600.0,4064256,13.067939999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
2017,13.217673557208654,20000,17.0,1198,73.75,110.0,3750.0,4068289,12.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.611537753638338,110000,22.9,1248,74.0,190.0,2000.0,4048144,16.945999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
2012,12.765688433465597,110000,23.0,1396,90.0,219.66895999999997,2750.0,4048144,20.700000000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.687677186454389,120000,19.67,1582,126.2,259.9,2750.0,4060225,24.82354,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2010,11.982929094215963,120000,13.2,1495,93.7,124.5,3500.0,4040100,12.3684,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2016,13.399995114002609,110000,21.19,1396,88.73,220.0,2750.0,4064256,18.801887000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2015,13.017002861746503,40000,17.57,1193,88.7,140.0,4000.0,4060225,15.58459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.89921982609012,110000,19.7,1598,103.6,250.0,2500.0,4048144,20.4092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2019,14.077874822431765,20000,16.36,2179,120.0,280.0,2800.0,4076361,19.632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2013,12.345830240069793,230000,20.0,1399,68.1,160.0,2000.0,4052169,13.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2010,11.84939770159144,60000,18.6,1199,79.4,108.0,4400.0,4040100,14.768400000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2012,12.180754837545884,35000,19.0,998,67.1,90.0,3500.0,4048144,12.748999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2012,11.002099841204238,45000,25.4,624,38.0,51.0,500.0,4048144,9.652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2016,12.89921982609012,25000,17.57,1193,88.7,140.0,4000.0,4064256,15.58459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,12.89921982609012,10000,18.6,1197,81.83,114.7,4000.0,4056196,15.22038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,12.84792653170257,19000,20.51,998,67.04,90.0,3500.0,4072324,13.749904000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,13.269057756555132,10000,21.4,1197,83.1,115.0,4000.0,4076361,17.783399999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,12.89921982609012,25000,18.15,1198,82.0,115.0,3600.0,4076361,14.883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
2012,12.506177237980511,30000,20.36,1197,78.9,111.7,4000.0,4048144,16.06404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2014,13.122363377404328,90000,15.96,2523,62.1,195.0,2200.0,4056196,9.91116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2017,13.071070083016778,20000,23.84,1199,84.0,114.0,3500.0,4068289,20.025599999999997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2018,13.652991628466498,48000,19.87,1461,83.14,200.0,1750.0,4072324,16.519918000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2009,13.071070083016778,120000,12.05,2179,120.0,290.0,2800.0,4036081,14.460000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
2012,12.821258284620408,210000,19.3,1248,73.9,190.0,2000.0,4048144,14.262700000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2010,12.138863895836725,200400,19.81,1086,68.05,99.04,4500.0,4040100,13.480704999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2008,12.180754837545884,110000,20.36,1197,78.9,111.7,4000.0,4032064,16.06404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2014,13.038979594549872,38000,13.93,2179,138.03,320.0,2700.0,4056196,19.227579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
